bird,audio,length,destination
pifgoo,506122_0.wav,60.032,/datasets/xeno_canto/491_all/506122_0.wav
pifgoo,506122_1.wav,57.545,/datasets/xeno_canto/491_all/506122_1.wav
pifgoo,506123_0.wav,60.032,/datasets/xeno_canto/491_all/506123_0.wav
pifgoo,506123_1.wav,59.968,/datasets/xeno_canto/491_all/506123_1.wav
pifgoo,644443.wav,9.070813,/datasets/xeno_canto/491_all/644443.wav
pifgoo,506123_2.wav,7.465,/datasets/xeno_canto/491_all/506123_2.wav
pifgoo,506124_0.wav,60.032,/datasets/xeno_canto/491_all/506124_0.wav
pifgoo,506124_1.wav,44.321,/datasets/xeno_canto/491_all/506124_1.wav
pifgoo,607611.wav,12.778,/datasets/xeno_canto/491_all/607611.wav
pifgoo,506127_0.wav,60.032,/datasets/xeno_canto/491_all/506127_0.wav
pifgoo,506127_1.wav,49.265,/datasets/xeno_canto/491_all/506127_1.wav
pifgoo,506185_0.wav,60.032,/datasets/xeno_canto/491_all/506185_0.wav
pifgoo,506185_1.wav,59.968,/datasets/xeno_canto/491_all/506185_1.wav
pifgoo,506117_4.wav,29.185,/datasets/xeno_canto/491_all/506117_4.wav
pifgoo,506117_3.wav,59.968,/datasets/xeno_canto/491_all/506117_3.wav
pifgoo,506117_2.wav,60.032,/datasets/xeno_canto/491_all/506117_2.wav
pifgoo,506117_1.wav,59.968,/datasets/xeno_canto/491_all/506117_1.wav
pifgoo,432778.wav,36.906563,/datasets/xeno_canto/491_all/432778.wav
pifgoo,607870_1.wav,56.228,/datasets/xeno_canto/491_all/607870_1.wav
pifgoo,607870_0.wav,60.032,/datasets/xeno_canto/491_all/607870_0.wav
pifgoo,599538.wav,28.419625,/datasets/xeno_canto/491_all/599538.wav
pifgoo,324770.wav,20.440688,/datasets/xeno_canto/491_all/324770.wav
pifgoo,505958_0.wav,60.032,/datasets/xeno_canto/491_all/505958_0.wav
pifgoo,497640.wav,18.144,/datasets/xeno_canto/491_all/497640.wav
pifgoo,71722.wav,18.703688,/datasets/xeno_canto/491_all/71722.wav
pifgoo,607735.wav,13.934,/datasets/xeno_canto/491_all/607735.wav
pifgoo,600616.wav,14.710125,/datasets/xeno_canto/491_all/600616.wav
pifgoo,607723.wav,17.398125,/datasets/xeno_canto/491_all/607723.wav
pifgoo,506109_0.wav,60.032,/datasets/xeno_canto/491_all/506109_0.wav
pifgoo,506109_1.wav,25.409,/datasets/xeno_canto/491_all/506109_1.wav
pifgoo,506110_0.wav,60.032,/datasets/xeno_canto/491_all/506110_0.wav
pifgoo,506110_1.wav,54.617,/datasets/xeno_canto/491_all/506110_1.wav
pifgoo,419340_1.wav,1.8109375,/datasets/xeno_canto/491_all/419340_1.wav
pifgoo,419340_0.wav,60.032,/datasets/xeno_canto/491_all/419340_0.wav
pifgoo,438097.wav,8.359188,/datasets/xeno_canto/491_all/438097.wav
pifgoo,680791.wav,13.649688,/datasets/xeno_canto/491_all/680791.wav
pifgoo,506117_0.wav,60.032,/datasets/xeno_canto/491_all/506117_0.wav
pifgoo,505958_1.wav,26.9306875,/datasets/xeno_canto/491_all/505958_1.wav
pifgoo,600659.wav,24.740063,/datasets/xeno_canto/491_all/600659.wav
pifgoo,673373_2.wav,3.93525,/datasets/xeno_canto/491_all/673373_2.wav
pifgoo,673373_1.wav,59.968,/datasets/xeno_canto/491_all/673373_1.wav
pifgoo,291783_0.wav,60.032,/datasets/xeno_canto/491_all/291783_0.wav
pifgoo,291783_1.wav,59.968,/datasets/xeno_canto/491_all/291783_1.wav
pifgoo,291783_2.wav,14.041,/datasets/xeno_canto/491_all/291783_2.wav
pifgoo,291784.wav,43.897,/datasets/xeno_canto/491_all/291784.wav
pifgoo,291785.wav,52.585,/datasets/xeno_canto/491_all/291785.wav
pifgoo,291786_0.wav,60.032,/datasets/xeno_canto/491_all/291786_0.wav
pifgoo,291786_1.wav,31.361,/datasets/xeno_canto/491_all/291786_1.wav
pifgoo,211858_0.wav,60.032,/datasets/xeno_canto/491_all/211858_0.wav
pifgoo,211858_1.wav,39.938625,/datasets/xeno_canto/491_all/211858_1.wav
pifgoo,609174.wav,16.050938,/datasets/xeno_canto/491_all/609174.wav
pifgoo,65142.wav,14.628563,/datasets/xeno_canto/491_all/65142.wav
pifgoo,528765.wav,21.002438,/datasets/xeno_canto/491_all/528765.wav
pifgoo,700980.wav,22.51975,/datasets/xeno_canto/491_all/700980.wav
pifgoo,630853.wav,32.6755,/datasets/xeno_canto/491_all/630853.wav
pifgoo,522950.wav,53.593,/datasets/xeno_canto/491_all/522950.wav
pifgoo,700987.wav,20.615938,/datasets/xeno_canto/491_all/700987.wav
pifgoo,701035_0.wav,60.032,/datasets/xeno_canto/491_all/701035_0.wav
pifgoo,701035_1.wav,59.968,/datasets/xeno_canto/491_all/701035_1.wav
pifgoo,701035_2.wav,60.032,/datasets/xeno_canto/491_all/701035_2.wav
pifgoo,291782_1.wav,13.697,/datasets/xeno_canto/491_all/291782_1.wav
pifgoo,291782_0.wav,60.032,/datasets/xeno_canto/491_all/291782_0.wav
pifgoo,291781_2.wav,18.457,/datasets/xeno_canto/491_all/291781_2.wav
pifgoo,291781_1.wav,59.968,/datasets/xeno_canto/491_all/291781_1.wav
pifgoo,524500.wav,54.265,/datasets/xeno_canto/491_all/524500.wav
pifgoo,524498_0.wav,60.032,/datasets/xeno_canto/491_all/524498_0.wav
pifgoo,524497.wav,54.169,/datasets/xeno_canto/491_all/524497.wav
pifgoo,524496.wav,40.729,/datasets/xeno_canto/491_all/524496.wav
pifgoo,615262.wav,5.946313,/datasets/xeno_canto/491_all/615262.wav
pifgoo,91632.wav,41.852125,/datasets/xeno_canto/491_all/91632.wav
pifgoo,91627.wav,33.148375,/datasets/xeno_canto/491_all/91627.wav
pifgoo,628213.wav,56.4165,/datasets/xeno_canto/491_all/628213.wav
pifgoo,565773.wav,34.329313,/datasets/xeno_canto/491_all/565773.wav
pifgoo,701035_3.wav,46.912,/datasets/xeno_canto/491_all/701035_3.wav
pifgoo,609371.wav,58.121563,/datasets/xeno_canto/491_all/609371.wav
pifgoo,670474.wav,18.780688,/datasets/xeno_canto/491_all/670474.wav
pifgoo,504154.wav,7.678813,/datasets/xeno_canto/491_all/504154.wav
pifgoo,379029.wav,49.887188,/datasets/xeno_canto/491_all/379029.wav
pifgoo,602662.wav,10.765438,/datasets/xeno_canto/491_all/602662.wav
pifgoo,379030.wav,19.920438,/datasets/xeno_canto/491_all/379030.wav
pifgoo,24927.wav,51.069375,/datasets/xeno_canto/491_all/24927.wav
pifgoo,679300_1.wav,50.072625,/datasets/xeno_canto/491_all/679300_1.wav
pifgoo,679300_0.wav,60.032,/datasets/xeno_canto/491_all/679300_0.wav
pifgoo,291781_0.wav,60.032,/datasets/xeno_canto/491_all/291781_0.wav
pifgoo,670475.wav,17.497313,/datasets/xeno_canto/491_all/670475.wav
pifgoo,506185_2.wav,60.032,/datasets/xeno_canto/491_all/506185_2.wav
pifgoo,683996.wav,10.101,/datasets/xeno_canto/491_all/683996.wav
pifgoo,386993.wav,54.9355,/datasets/xeno_canto/491_all/386993.wav
pifgoo,701925.wav,41.9585,/datasets/xeno_canto/491_all/701925.wav
pifgoo,701928.wav,37.23425,/datasets/xeno_canto/491_all/701928.wav
pifgoo,701929.wav,16.055188,/datasets/xeno_canto/491_all/701929.wav
pifgoo,701933_0.wav,60.032,/datasets/xeno_canto/491_all/701933_0.wav
pifgoo,701933_1.wav,24.5765,/datasets/xeno_canto/491_all/701933_1.wav
pifgoo,615086.wav,26.971813,/datasets/xeno_canto/491_all/615086.wav
pifgoo,611209.wav,13.296313,/datasets/xeno_canto/491_all/611209.wav
pifgoo,676618.wav,48.172625,/datasets/xeno_canto/491_all/676618.wav
pifgoo,611208.wav,12.564938,/datasets/xeno_canto/491_all/611208.wav
pifgoo,702081.wav,55.406125,/datasets/xeno_canto/491_all/702081.wav
pifgoo,609921.wav,26.860563,/datasets/xeno_canto/491_all/609921.wav
pifgoo,702087.wav,39.985625,/datasets/xeno_canto/491_all/702087.wav
pifgoo,676611_2.wav,6.09875,/datasets/xeno_canto/491_all/676611_2.wav
pifgoo,676611_1.wav,59.968,/datasets/xeno_canto/491_all/676611_1.wav
pifgoo,676611_0.wav,60.032,/datasets/xeno_canto/491_all/676611_0.wav
pifgoo,570534_0.wav,60.032,/datasets/xeno_canto/491_all/570534_0.wav
pifgoo,570534_1.wav,59.968,/datasets/xeno_canto/491_all/570534_1.wav
pifgoo,570534_2.wav,35.8415,/datasets/xeno_canto/491_all/570534_2.wav
pifgoo,673373_0.wav,60.032,/datasets/xeno_canto/491_all/673373_0.wav
pifgoo,701832.wav,18.494313,/datasets/xeno_canto/491_all/701832.wav
pifgoo,676699_0.wav,60.032,/datasets/xeno_canto/491_all/676699_0.wav
pifgoo,601427.wav,12.358563,/datasets/xeno_canto/491_all/601427.wav
pifgoo,676699_1.wav,59.968,/datasets/xeno_canto/491_all/676699_1.wav
pifgoo,697607_3.wav,5.9946875,/datasets/xeno_canto/491_all/697607_3.wav
pifgoo,697607_2.wav,60.032,/datasets/xeno_canto/491_all/697607_2.wav
pifgoo,697607_1.wav,59.968,/datasets/xeno_canto/491_all/697607_1.wav
pifgoo,697607_0.wav,60.032,/datasets/xeno_canto/491_all/697607_0.wav
pifgoo,374143.wav,33.241,/datasets/xeno_canto/491_all/374143.wav
pifgoo,631121.wav,14.842188,/datasets/xeno_canto/491_all/631121.wav
pifgoo,701326.wav,18.10525,/datasets/xeno_canto/491_all/701326.wav
pifgoo,676701_1.wav,55.12,/datasets/xeno_canto/491_all/676701_1.wav
pifgoo,676701_0.wav,60.032,/datasets/xeno_canto/491_all/676701_0.wav
pifgoo,42572_0.wav,60.029375,/datasets/xeno_canto/491_all/42572_0.wav
pifgoo,676699_4.wav,18.552,/datasets/xeno_canto/491_all/676699_4.wav
pifgoo,676699_2.wav,60.032,/datasets/xeno_canto/491_all/676699_2.wav
pifgoo,601551.wav,11.581563,/datasets/xeno_canto/491_all/601551.wav
pifgoo,701581.wav,37.638813,/datasets/xeno_canto/491_all/701581.wav
pifgoo,701585.wav,20.211813,/datasets/xeno_canto/491_all/701585.wav
pifgoo,701586_0.wav,60.032,/datasets/xeno_canto/491_all/701586_0.wav
pifgoo,701586_1.wav,55.31975,/datasets/xeno_canto/491_all/701586_1.wav
pifgoo,701640.wav,58.293438,/datasets/xeno_canto/491_all/701640.wav
pifgoo,701642.wav,57.714563,/datasets/xeno_canto/491_all/701642.wav
pifgoo,701643.wav,35.180063,/datasets/xeno_canto/491_all/701643.wav
pifgoo,676699_3.wav,59.968,/datasets/xeno_canto/491_all/676699_3.wav
pifgoo,506781_19.wav,59.968,/datasets/xeno_canto/491_all/506781_19.wav
pifgoo,506185_3.wav,59.968,/datasets/xeno_canto/491_all/506185_3.wav
pifgoo,506185_5.wav,59.968,/datasets/xeno_canto/491_all/506185_5.wav
pifgoo,506668_0.wav,60.032,/datasets/xeno_canto/491_all/506668_0.wav
pifgoo,506668_1.wav,59.968,/datasets/xeno_canto/491_all/506668_1.wav
pifgoo,506668_2.wav,17.209,/datasets/xeno_canto/491_all/506668_2.wav
pifgoo,506670.wav,42.313,/datasets/xeno_canto/491_all/506670.wav
pifgoo,506671.wav,43.849,/datasets/xeno_canto/491_all/506671.wav
pifgoo,506672.wav,42.145,/datasets/xeno_canto/491_all/506672.wav
pifgoo,506674_0.wav,60.032,/datasets/xeno_canto/491_all/506674_0.wav
pifgoo,506674_1.wav,34.241,/datasets/xeno_canto/491_all/506674_1.wav
pifgoo,343854_0.wav,60.032,/datasets/xeno_canto/491_all/343854_0.wav
pifgoo,343854_1.wav,19.409,/datasets/xeno_canto/491_all/343854_1.wav
pifgoo,514038.wav,37.625125,/datasets/xeno_canto/491_all/514038.wav
pifgoo,526683_0.wav,60.032,/datasets/xeno_canto/491_all/526683_0.wav
pifgoo,526683_1.wav,39.929,/datasets/xeno_canto/491_all/526683_1.wav
pifgoo,526688.wav,41.785,/datasets/xeno_canto/491_all/526688.wav
pifgoo,526689_0.wav,60.032,/datasets/xeno_canto/491_all/526689_0.wav
pifgoo,526689_1.wav,59.968,/datasets/xeno_canto/491_all/526689_1.wav
pifgoo,526689_2.wav,31.633,/datasets/xeno_canto/491_all/526689_2.wav
pifgoo,526690_0.wav,60.032,/datasets/xeno_canto/491_all/526690_0.wav
pifgoo,526690_1.wav,59.968,/datasets/xeno_canto/491_all/526690_1.wav
pifgoo,506664.wav,23.329,/datasets/xeno_canto/491_all/506664.wav
pifgoo,526690_2.wav,57.001,/datasets/xeno_canto/491_all/526690_2.wav
pifgoo,506663.wav,44.209,/datasets/xeno_canto/491_all/506663.wav
pifgoo,506661_0.wav,60.032,/datasets/xeno_canto/491_all/506661_0.wav
pifgoo,506650_2.wav,43.081,/datasets/xeno_canto/491_all/506650_2.wav
pifgoo,506651_0.wav,60.032,/datasets/xeno_canto/491_all/506651_0.wav
pifgoo,506651_1.wav,28.745,/datasets/xeno_canto/491_all/506651_1.wav
pifgoo,506652.wav,55.513,/datasets/xeno_canto/491_all/506652.wav
pifgoo,506653_0.wav,60.032,/datasets/xeno_canto/491_all/506653_0.wav
pifgoo,506653_1.wav,59.968,/datasets/xeno_canto/491_all/506653_1.wav
pifgoo,506653_2.wav,0.169,/datasets/xeno_canto/491_all/506653_2.wav
pifgoo,506654.wav,53.977,/datasets/xeno_canto/491_all/506654.wav
pifgoo,343371_0.wav,60.032,/datasets/xeno_canto/491_all/343371_0.wav
pifgoo,343371_1.wav,13.457,/datasets/xeno_canto/491_all/343371_1.wav
pifgoo,506655.wav,59.017,/datasets/xeno_canto/491_all/506655.wav
pifgoo,343384.wav,28.849,/datasets/xeno_canto/491_all/343384.wav
pifgoo,506656_0.wav,60.032,/datasets/xeno_canto/491_all/506656_0.wav
pifgoo,506656_1.wav,24.137,/datasets/xeno_canto/491_all/506656_1.wav
pifgoo,597052_1.wav,14.3766875,/datasets/xeno_canto/491_all/597052_1.wav
pifgoo,597052_0.wav,60.032,/datasets/xeno_canto/491_all/597052_0.wav
pifgoo,506658.wav,47.017,/datasets/xeno_canto/491_all/506658.wav
pifgoo,506660_0.wav,60.032,/datasets/xeno_canto/491_all/506660_0.wav
pifgoo,506660_1.wav,32.585,/datasets/xeno_canto/491_all/506660_1.wav
pifgoo,506661_1.wav,7.145,/datasets/xeno_canto/491_all/506661_1.wav
pifgoo,506738.wav,52.489,/datasets/xeno_canto/491_all/506738.wav
pifgoo,506748_0.wav,60.032,/datasets/xeno_canto/491_all/506748_0.wav
pifgoo,506748_1.wav,59.968,/datasets/xeno_canto/491_all/506748_1.wav
pifgoo,506754_2.wav,60.032,/datasets/xeno_canto/491_all/506754_2.wav
pifgoo,506754_3.wav,35.465,/datasets/xeno_canto/491_all/506754_3.wav
pifgoo,506755_0.wav,60.032,/datasets/xeno_canto/491_all/506755_0.wav
pifgoo,506755_1.wav,20.201,/datasets/xeno_canto/491_all/506755_1.wav
pifgoo,506781_0.wav,60.032,/datasets/xeno_canto/491_all/506781_0.wav
pifgoo,506781_1.wav,59.968,/datasets/xeno_canto/491_all/506781_1.wav
pifgoo,628571.wav,36.055063,/datasets/xeno_canto/491_all/628571.wav
pifgoo,506781_10.wav,60.032,/datasets/xeno_canto/491_all/506781_10.wav
pifgoo,506781_11.wav,59.968,/datasets/xeno_canto/491_all/506781_11.wav
pifgoo,506781_12.wav,60.032,/datasets/xeno_canto/491_all/506781_12.wav
pifgoo,506781_13.wav,59.968,/datasets/xeno_canto/491_all/506781_13.wav
pifgoo,506781_14.wav,60.032,/datasets/xeno_canto/491_all/506781_14.wav
pifgoo,506781_15.wav,59.968,/datasets/xeno_canto/491_all/506781_15.wav
pifgoo,506781_16.wav,60.032,/datasets/xeno_canto/491_all/506781_16.wav
pifgoo,687661.wav,36.170125,/datasets/xeno_canto/491_all/687661.wav
pifgoo,506781_17.wav,59.968,/datasets/xeno_canto/491_all/506781_17.wav
pifgoo,378346.wav,7.21675,/datasets/xeno_canto/491_all/378346.wav
pifgoo,378345.wav,7.982375,/datasets/xeno_canto/491_all/378345.wav
pifgoo,378344.wav,21.517125,/datasets/xeno_canto/491_all/378344.wav
pifgoo,506754_1.wav,59.968,/datasets/xeno_canto/491_all/506754_1.wav
pifgoo,506754_0.wav,60.032,/datasets/xeno_canto/491_all/506754_0.wav
pifgoo,506753_1.wav,12.089,/datasets/xeno_canto/491_all/506753_1.wav
pifgoo,506753_0.wav,60.032,/datasets/xeno_canto/491_all/506753_0.wav
pifgoo,506748_2.wav,60.032,/datasets/xeno_canto/491_all/506748_2.wav
pifgoo,506748_3.wav,30.785,/datasets/xeno_canto/491_all/506748_3.wav
pifgoo,506749_0.wav,60.032,/datasets/xeno_canto/491_all/506749_0.wav
pifgoo,506749_1.wav,59.968,/datasets/xeno_canto/491_all/506749_1.wav
pifgoo,506749_2.wav,60.032,/datasets/xeno_canto/491_all/506749_2.wav
pifgoo,506749_3.wav,6.497,/datasets/xeno_canto/491_all/506749_3.wav
pifgoo,506750_0.wav,60.032,/datasets/xeno_canto/491_all/506750_0.wav
pifgoo,506750_1.wav,59.968,/datasets/xeno_canto/491_all/506750_1.wav
pifgoo,526693.wav,31.657,/datasets/xeno_canto/491_all/526693.wav
pifgoo,506650_1.wav,59.968,/datasets/xeno_canto/491_all/506650_1.wav
pifgoo,526696_0.wav,60.032,/datasets/xeno_canto/491_all/526696_0.wav
pifgoo,526696_2.wav,21.889,/datasets/xeno_canto/491_all/526696_2.wav
pifgoo,506750_2.wav,60.032,/datasets/xeno_canto/491_all/506750_2.wav
pifgoo,506750_3.wav,59.968,/datasets/xeno_canto/491_all/506750_3.wav
pifgoo,437522.wav,13.532625,/datasets/xeno_canto/491_all/437522.wav
pifgoo,506750_4.wav,60.032,/datasets/xeno_canto/491_all/506750_4.wav
pifgoo,506750_5.wav,59.968,/datasets/xeno_canto/491_all/506750_5.wav
pifgoo,506750_6.wav,40.105,/datasets/xeno_canto/491_all/506750_6.wav
pifgoo,506752_0.wav,60.032,/datasets/xeno_canto/491_all/506752_0.wav
pifgoo,506752_1.wav,47.657,/datasets/xeno_canto/491_all/506752_1.wav
pifgoo,526696_1.wav,59.968,/datasets/xeno_canto/491_all/526696_1.wav
pifgoo,506650_0.wav,60.032,/datasets/xeno_canto/491_all/506650_0.wav
pifgoo,506649_3.wav,9.137,/datasets/xeno_canto/491_all/506649_3.wav
pifgoo,506649_2.wav,60.032,/datasets/xeno_canto/491_all/506649_2.wav
pifgoo,506201_0.wav,60.032,/datasets/xeno_canto/491_all/506201_0.wav
pifgoo,506201_1.wav,59.968,/datasets/xeno_canto/491_all/506201_1.wav
pifgoo,506201_2.wav,1.609,/datasets/xeno_canto/491_all/506201_2.wav
pifgoo,616060.wav,9.981875,/datasets/xeno_canto/491_all/616060.wav
pifgoo,616059.wav,15.882438,/datasets/xeno_canto/491_all/616059.wav
pifgoo,603809.wav,15.282875,/datasets/xeno_canto/491_all/603809.wav
pifgoo,506202_0.wav,60.032,/datasets/xeno_canto/491_all/506202_0.wav
pifgoo,506202_1.wav,5.921,/datasets/xeno_canto/491_all/506202_1.wav
pifgoo,616051.wav,11.076688,/datasets/xeno_canto/491_all/616051.wav
pifgoo,676167.wav,52.105,/datasets/xeno_canto/491_all/676167.wav
pifgoo,506401_0.wav,60.032,/datasets/xeno_canto/491_all/506401_0.wav
pifgoo,506401_1.wav,22.865,/datasets/xeno_canto/491_all/506401_1.wav
pifgoo,506405_0.wav,60.032,/datasets/xeno_canto/491_all/506405_0.wav
pifgoo,506405_1.wav,59.968,/datasets/xeno_canto/491_all/506405_1.wav
pifgoo,506405_2.wav,60.032,/datasets/xeno_canto/491_all/506405_2.wav
pifgoo,506405_3.wav,14.921,/datasets/xeno_canto/491_all/506405_3.wav
pifgoo,506406_0.wav,60.032,/datasets/xeno_canto/491_all/506406_0.wav
pifgoo,506406_1.wav,59.968,/datasets/xeno_canto/491_all/506406_1.wav
pifgoo,506406_2.wav,32.809,/datasets/xeno_canto/491_all/506406_2.wav
pifgoo,506198_2.wav,4.465,/datasets/xeno_canto/491_all/506198_2.wav
pifgoo,506198_1.wav,59.968,/datasets/xeno_canto/491_all/506198_1.wav
pifgoo,506198_0.wav,60.032,/datasets/xeno_canto/491_all/506198_0.wav
pifgoo,506193_1.wav,47.417,/datasets/xeno_canto/491_all/506193_1.wav
pifgoo,506185_6.wav,60.032,/datasets/xeno_canto/491_all/506185_6.wav
pifgoo,506185_7.wav,59.968,/datasets/xeno_canto/491_all/506185_7.wav
pifgoo,506185_8.wav,60.032,/datasets/xeno_canto/491_all/506185_8.wav
pifgoo,506185_9.wav,40.673,/datasets/xeno_canto/491_all/506185_9.wav
pifgoo,506188_0.wav,60.032,/datasets/xeno_canto/491_all/506188_0.wav
pifgoo,506188_1.wav,59.968,/datasets/xeno_canto/491_all/506188_1.wav
pifgoo,506188_10.wav,60.032,/datasets/xeno_canto/491_all/506188_10.wav
pifgoo,506188_11.wav,59.968,/datasets/xeno_canto/491_all/506188_11.wav
pifgoo,506188_12.wav,60.032,/datasets/xeno_canto/491_all/506188_12.wav
pifgoo,506407.wav,58.777,/datasets/xeno_canto/491_all/506407.wav
pifgoo,506188_13.wav,59.968,/datasets/xeno_canto/491_all/506188_13.wav
pifgoo,506188_2.wav,60.032,/datasets/xeno_canto/491_all/506188_2.wav
pifgoo,506188_3.wav,59.968,/datasets/xeno_canto/491_all/506188_3.wav
pifgoo,506188_4.wav,60.032,/datasets/xeno_canto/491_all/506188_4.wav
pifgoo,506188_5.wav,59.968,/datasets/xeno_canto/491_all/506188_5.wav
pifgoo,506188_6.wav,60.032,/datasets/xeno_canto/491_all/506188_6.wav
pifgoo,506188_7.wav,59.968,/datasets/xeno_canto/491_all/506188_7.wav
pifgoo,506188_8.wav,60.032,/datasets/xeno_canto/491_all/506188_8.wav
pifgoo,506188_9.wav,59.968,/datasets/xeno_canto/491_all/506188_9.wav
pifgoo,506193_0.wav,60.032,/datasets/xeno_canto/491_all/506193_0.wav
pifgoo,506188_14.wav,11.017,/datasets/xeno_canto/491_all/506188_14.wav
pifgoo,506185_4.wav,60.032,/datasets/xeno_canto/491_all/506185_4.wav
pifgoo,506408_0.wav,60.032,/datasets/xeno_canto/491_all/506408_0.wav
pifgoo,506409_0.wav,60.032,/datasets/xeno_canto/491_all/506409_0.wav
pifgoo,506549_3.wav,59.968,/datasets/xeno_canto/491_all/506549_3.wav
pifgoo,506549_4.wav,60.032,/datasets/xeno_canto/491_all/506549_4.wav
pifgoo,506549_5.wav,59.968,/datasets/xeno_canto/491_all/506549_5.wav
pifgoo,506549_6.wav,60.032,/datasets/xeno_canto/491_all/506549_6.wav
pifgoo,506549_7.wav,59.968,/datasets/xeno_canto/491_all/506549_7.wav
pifgoo,506549_8.wav,52.177,/datasets/xeno_canto/491_all/506549_8.wav
pifgoo,506550_0.wav,60.032,/datasets/xeno_canto/491_all/506550_0.wav
pifgoo,506550_1.wav,59.968,/datasets/xeno_canto/491_all/506550_1.wav
pifgoo,506550_2.wav,1.105,/datasets/xeno_canto/491_all/506550_2.wav
pifgoo,342641_0.wav,60.032,/datasets/xeno_canto/491_all/342641_0.wav
pifgoo,342641_1.wav,2.9374375,/datasets/xeno_canto/491_all/342641_1.wav
pifgoo,603867_0.wav,60.032,/datasets/xeno_canto/491_all/603867_0.wav
pifgoo,280878_0.wav,60.032,/datasets/xeno_canto/491_all/280878_0.wav
pifgoo,603867_1.wav,34.1133125,/datasets/xeno_canto/491_all/603867_1.wav
pifgoo,597258.wav,6.356938,/datasets/xeno_canto/491_all/597258.wav
pifgoo,506648_0.wav,60.032,/datasets/xeno_canto/491_all/506648_0.wav
pifgoo,506648_1.wav,42.161,/datasets/xeno_canto/491_all/506648_1.wav
pifgoo,506649_0.wav,60.032,/datasets/xeno_canto/491_all/506649_0.wav
pifgoo,506649_1.wav,59.968,/datasets/xeno_canto/491_all/506649_1.wav
pifgoo,506549_2.wav,60.032,/datasets/xeno_canto/491_all/506549_2.wav
pifgoo,506549_1.wav,59.968,/datasets/xeno_canto/491_all/506549_1.wav
pifgoo,506549_0.wav,60.032,/datasets/xeno_canto/491_all/506549_0.wav
pifgoo,506548_2.wav,48.169,/datasets/xeno_canto/491_all/506548_2.wav
pifgoo,506409_1.wav,4.313,/datasets/xeno_canto/491_all/506409_1.wav
pifgoo,506411_2.wav,51.193,/datasets/xeno_canto/491_all/506411_2.wav
pifgoo,506412_0.wav,60.032,/datasets/xeno_canto/491_all/506412_0.wav
pifgoo,506412_1.wav,59.968,/datasets/xeno_canto/491_all/506412_1.wav
pifgoo,506412_2.wav,25.609,/datasets/xeno_canto/491_all/506412_2.wav
pifgoo,506413_0.wav,60.032,/datasets/xeno_canto/491_all/506413_0.wav
pifgoo,506413_1.wav,50.321,/datasets/xeno_canto/491_all/506413_1.wav
pifgoo,614462_1.wav,20.5035,/datasets/xeno_canto/491_all/614462_1.wav
pifgoo,280881.wav,35.68325,/datasets/xeno_canto/491_all/280881.wav
pifgoo,506408_1.wav,3.377,/datasets/xeno_canto/491_all/506408_1.wav
pifgoo,614462_0.wav,60.032,/datasets/xeno_canto/491_all/614462_0.wav
pifgoo,614460.wav,32.15675,/datasets/xeno_canto/491_all/614460.wav
pifgoo,280880.wav,45.139625,/datasets/xeno_canto/491_all/280880.wav
pifgoo,280879.wav,44.382063,/datasets/xeno_canto/491_all/280879.wav
pifgoo,280878_1.wav,28.8626875,/datasets/xeno_canto/491_all/280878_1.wav
pifgoo,392974_0.wav,60.032,/datasets/xeno_canto/491_all/392974_0.wav
pifgoo,392974_1.wav,42.3550625,/datasets/xeno_canto/491_all/392974_1.wav
pifgoo,603866.wav,12.6955,/datasets/xeno_canto/491_all/603866.wav
pifgoo,506548_0.wav,60.032,/datasets/xeno_canto/491_all/506548_0.wav
